timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
2022-12-22 12:00:02+00:00,"b'YUK JOIN TWITTER SPACE - OBRAS (Obrolan Santai Seru) bareng Mimin, Minto @tokopedia dan Kak @MelindaAghnia SEKARANG!!!\xf0\x9f\x8e\x99\xef\xb8\x8f\xf0\x9f\x8e\x99\xef\xb8\x8f   Stay tune \xf0\x9f\x98\x8e  #TwitterSpace #TokopediaCare'",b'TokopediaCare',"['TwitterSpace', 'TokopediaCare']",Indonesia,307962,0,2
2022-12-22 11:57:14+00:00,"b'Coba cek ini, deh: ""tas eiger lavost 5-1,2"" Rp500.000 di toko knowing digital Tokopedia. Bisa bebas ongkir, lho. https://t.co/tq7RPRY4za https://t.co/rbYSToQmBX'",b'moond12',[],somewhere ,455,0,0
2022-12-22 11:56:26+00:00,"b'Coba cek ini, deh: ""tas eiger lavost 5-1,2"" Rp500.000 di toko knowing digital Tokopedia. Bisa bebas ongkir, lho. https://t.co/oy66zsn9Fm @tokopedia https://t.co/5UsHCHtxxQ'",b'moond12',[],somewhere ,455,0,0
2022-12-22 11:55:33+00:00,"b'Membersikan sepatu mudah loh!! pakai cairan pembersih sepatu dari Helder Shoe Clean, tinggal sikat dan lap. order di link berikut tk :  https://t.co/JKDq8yiiOo shp : https://t.co/Bs8zwq6blA yuk   #EraBaruHidupSimpel #AliceInBorderland2 #BulgariSerpentiLightUp #NCTDREAM_\xec\xba\x94\xeb\x94\x94_Candy https://t.co/id7laIdwyr'",b'iamkharisya',"['EraBaruHidupSimpel', 'AliceInBorderland2', 'BulgariSerpentiLightUp', 'NCTDREAM_캔디_Candy']",Ciamis,14,0,0
2022-12-22 11:54:28+00:00,b'[ 3RD PRE-ORDER \xe2\x80\xa2 KAKAK KOMDIS BY @feyrecia ]  \xf0\x9f\x97\x93\xef\xb8\x8f 22 s/d 30 Desember 2022  Grab it Fast! \xf0\x9f\xa5\xb3  shopee : https://t.co/JHwF9I2nSm tokopedia : https://t.co/WUIjcvQqMz https://t.co/6NByfXS9ql',b'ChokoPublisher',[],"Jakarta Selatan, DKI Jakarta",55393,1,14
2022-12-22 11:53:35+00:00,b'https://t.co/gEMk2MMwk5 https://t.co/lhEmhYg8Wf Cocok untuk lokasi lokasi',b'pijatinf',[],"Setia Budi, Indonesia",33,0,0
2022-12-22 11:53:35+00:00,b'@JUALAN_BASE Disini murah-murah nder \xf0\x9f\x92\x9a https://t.co/8eCkI4Bo8T',b'Vifi96',[],Indonesia,6288,0,0
2022-12-22 11:52:35+00:00,"b'nih rekomendasi jaket super lembut, tebal terus adem juga dipake seharian kuy cek dibawah \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb   https://t.co/kc6oTjjVBl'",b'NgakakKocak69',[],,7,0,0
2022-12-22 11:51:59+00:00,"b'@mnalfadhli Sandisk aja, kirim pake gosend. https://t.co/eOEQXO6BI7'",b'racungadgetanda',[],,14,0,0
2022-12-22 11:50:50+00:00,"b'@literarybase bukan preloved, tapi BookMeow punya beberapa buku resale BBW nih, kak. siapa tahu cocok~ \xf0\x9f\x98\x8e\xf0\x9f\x90\xbe  https://t.co/xgXC7LYizt https://t.co/Huf4rIl0pY'",b'BookMeoww',[],"Jakarta, Indonesia",9,0,0
2022-12-22 11:49:59+00:00,"b'@jogjamnfs Ini sih, salah satu best seller. https://t.co/KFkp7p3zJz'",b'racungadgetanda',[],,14,0,0
2022-12-22 11:49:37+00:00,"b'@bitterqingxin @babufess fantech maxfit 67, tp bisa ganti pressplay rover84,  ud banyak yg jual kok terus tambah hu tao keycaps  https://t.co/nQAsmeMP7s'",b'renmokun_',[],"malang, Indonesia",120,0,0
2022-12-22 11:49:08+00:00,"b'Coba cek ini, deh: ""CINCIN BATU AKIK MERAH DELIMA SIAM MD BANGKOK ASLI"" Rp47.000 di toko asepsudrajat159 Tokopedia. Bisa bebas ongkir, lho. https://t.co/gY3vZgacuM https://t.co/yhmwwkiGYc'",b'Irma736',[],"DKI Jakarta, Indonesia",23,0,0
2022-12-22 11:47:27+00:00,"b'Coba cek ini, deh: ""LED TV COOCAA 32 Inch 32S3U Digital Smart TV"" Rp1.750.000 di toko Kaget Shop Indonesia Tokopedia. Bisa bebas ongkir, lho. https://t.co/XbfaeJYkKz https://t.co/AiVWfUqQnh'",b'SoloUpdate',[],"Surakarta, Indonesia",96629,0,0
2022-12-22 11:47:17+00:00,b'locknlock promo botol minum https://t.co/ORvWhaobC2',b'nixsasaa',[],,152,0,0
2022-12-22 11:47:11+00:00,"b'Coba cek ini, deh: ""Speaker Bluetooth Portable JBL T5A TABLEPRO - Biru"" Rp60.000 di toko TokoZet Official Tokopedia. Bisa bebas ongkir, lho. https://t.co/aq7NabWNTv https://t.co/zCMpDhaWeb'",b'TokoZet',[],D.I.Yogyakarta,50,0,0
2022-12-22 11:46:37+00:00,b'Jam 19.00 Ada hadiahnya nih  https://t.co/7MheuojZMn https://t.co/gscnAdKtOz',b'RacunDiskon_id',[],Racundiskon.id@gmail.com,3578,0,0
2022-12-22 11:45:38+00:00,"b'@tanamfess Bukan sender, tapi di Tokopedia ada toko tanaman ini yang harganya juga murah murah. https://t.co/DLlNoQG4Tb'",b'oneirataxiaX_X',[],,460,0,10
2022-12-22 11:45:07+00:00,b'ini syngo mininya. gemes yaa\xf0\x9f\xa5\xba aku belinya disini kakak2. selama ini packaging selalu aman aku langganan gapernah kecewa sm kualitasnyaa\xf0\x9f\x8c\xbf\xe2\x9c\xa8 https://t.co/ezEsLCOk4z https://t.co/ur03aPi1Ys',b'trinkywrinky',[],,1,0,1
2022-12-22 11:45:00+00:00,b'Rebut Hadiahnya! | Tokopedia \xe2\x8f\xb019:00  Rinso detergen bubuk 770g free setrika uap https://t.co/wAinBC0xZD  Wipol carbol cemara 750ml free vacuum cleaner  https://t.co/IKd2m2Biwf  Unilever Official https://t.co/IpqeFtixLn https://t.co/Rb9eWjUkN9',b'xkode06',[],,24148,0,0
2022-12-22 11:45:00+00:00,b'Unilever - Rebut Hadiahnya \xf0\x9f\x95\x96 19:00 | 22 Des  *8x Rinso Molto Rose Fresh 770g (FREE Setrika Uap) *11x Wipol Karbol Cemara 750ml (FREE Vacuum Cleaner)  https://t.co/HAd0mFw2se https://t.co/wkAx3qXsS0',b'i_m_mortal_',[],Dunia Maya,43553,0,1
2022-12-22 11:44:37+00:00,"b'@literarybase BookMeow punya Wuthering Heights, tapi new, resale dari BBW; mungkin berminat juga kak. \xf0\x9f\x91\x80\xf0\x9f\x90\xbe  https://t.co/xgXC7LG9ll https://t.co/XxN6qELZUW'",b'BookMeoww',[],"Jakarta, Indonesia",9,0,0
2022-12-22 11:44:08+00:00,"b'Semakin mudah belanja produk Maritza Faiq All shop di Tokopedia. Cek aja, pasti ada yang kamu suka #maknyak #Deres #Minions #Velg #Otomotif https://t.co/av74ufvox2 https://t.co/MhARSUKn2F'",b'wookidow',"['maknyak', 'Deres', 'Minions', 'Velg', 'Otomotif']",,0,0,0
2022-12-22 11:43:50+00:00,"b'guys, aku bikin toko di shopee, jadi isa langsung check out ya!  di tokopedia juga masih ada! semua toko free ongkir ya. Jadi enggak usah repot2 ngitung ongkir.  makasiiih. yuk bantu share. https://t.co/jQcgzSpjlW'",b'putridewayanti',[],Surabaya,288,1,0
2022-12-22 11:43:17+00:00,"b'Segera hadir, Flash Sale dari Twelve.s_branded di @Tokopedia. Mulai 22 Des 2022 pukul 21.28 WIB https://t.co/me6tnIgZdE https://t.co/7i44tkiy55'",b'Jhonathansmit20',[],"Kota Medan, Sumatera Utara",419,0,0
2022-12-22 11:43:02+00:00,"b""Namigonewild Part 2 \xf0\x9f\xa5\xb5\xf0\x9f\x94\xa5  Spesial Malam Jum'at  LINKNYA DISINI \xf0\x9f\x91\x87  \xf0\x9f\x91\x89https://t.co/IryGXQNVJ8 \xf0\x9f\x91\x89https://t.co/ErMNyLKzSS https://t.co/Gt5FAz4Pb4 \xf0\x9f\x91\x89https://t.co/zj5IZmw24W \xf0\x9f\x91\x89https://t.co/kDYIA1pnWl \xf0\x9f\x91\x89https://t.co/iqI5XoDvl4  SUPPORT DENGAN FOLLOW LIKE DAN RETWEET \xe2\x9d\xa4\xef\xb8\x8f https://t.co/vLYvMZ45zd""",b'KoleksiViral666',[],japan- akibahara,4318,4,10
2022-12-22 11:42:30+00:00,b'Sejarah Tokopedia di Indonesia [Lengkap 2023] https://t.co/yJko4v1SQo lewat @TADALAFILIX',b'ALHIDAMART',[],Bandung,3166,0,0
2022-12-22 11:40:29+00:00,"b'Paket bundling THRANDUAL bisa diakses via aplikasi tokopedia, yagesya.  Berlaku sampai akhir tahun ini aja karena tahun depan biaya toped naik lagi untuk yang ke dua kali dalam waktu hanya beberapa bulan, ajegile lu, ped.  Segera yuk klik link dan checkout https://t.co/FdYRk9xw1y https://t.co/sh1L9fCFag'",b'arnynt',[],di sini aja,350,0,0
2022-12-22 11:38:35+00:00,b'@tokopedia Kak mau tahun baru nih Engga ada bagi bagi kalender kah\xf0\x9f\xa4\x94',b'Auzi0996',[],"Majenang, Indonesia",20,0,0
2022-12-22 11:38:10+00:00,b'@cursedkidd Yoo ndak tau   https://t.co/SH264kaypu https://t.co/8PwShq95zQ',b'feroadamz',[],,93,0,0
2022-12-22 11:37:20+00:00,b'@kegblgnunfaedh Anjiiirrrr ngepranknya kalo makanan itu jatohnya jijik euy. Itu kan habis bekas~~~  \xf0\x9f\x96\x87\xef\xb8\x8fhttps://t.co/XHsOHoQgGk https://t.co/oBiXKQPE2r',b'anakadamkecil21',[],,684,46,46
2022-12-22 11:35:37+00:00,b'Dear @tokopedia penanganan komplain kalian buruk sekali. Selalu mendapat jawaban template tanpa solusi. @kemkominfo @Kemendag @',b'MpRamli',[],,1,0,0
2022-12-22 11:35:37+00:00,b'Akhir Tahun Seru! | Tokopedia  Eiger OS https://t.co/KrsySDowrm https://t.co/1d2l1w0lxI',b'xkode06',[],,24148,0,0
2022-12-22 11:34:43+00:00,b'Jb SALE\xe2\x80\xbc\xef\xb8\x8f Hand body lotion mulai dari 14ribuan aja\xf0\x9f\xa4\xa9. All new yaa masih segel. Original 100%. Bisa shopee/tokopedia free ongkir. Link di reply yaa https://t.co/i1Ft7woAHF',b'JUALAN_BASE',[],Indonesia,109255,0,0
2022-12-22 11:33:50+00:00,"b'Semakin mudah belanja produk Aerostreet di Tokopedia.Cek aja, pasti ada yang kamu suka https://t.co/shSAHO8IZ5 https://t.co/85WXoS8qKB'",b'kingalibaba9',[],UNIVERSE,3,0,0
2022-12-22 11:33:14+00:00,b'Baru tau bisa beli kanopi+konsultasi+pasang lewat tokopedia',b'donquixotte__9',[],Dressrosa,1368,0,1
2022-12-22 11:32:48+00:00,"b'\xe2\x80\x9cAndai kata sejarah Asia Tenggara bisa dirombak sehingga perempuan mendapat secercah perhatian sebagaimana tokoh laki-laki di dalam sejarah, nama Ken Dedes tentu akan melesat.\xe2\x80\x9d -Barbara Watson Andaya  https://t.co/4FkgKU20sU'",b'KomunitasBambu',[],"Jl. Taufiqurrahman No 3, Depok",51809,0,0
2022-12-22 11:32:48+00:00,"b'Semakin mudah belanja produk Aerostreet di Tokopedia. Cek aja, pasti ada yang kamu suka https://t.co/shSAHO8IZ5 https://t.co/2ykN8YX5PC'",b'kingalibaba9',[],UNIVERSE,3,0,0
2022-12-22 11:32:42+00:00,"b'\xf0\x9f\x94\xa530 MENIT LAGI \xf0\x9f\x94\xa5  Pantengin terus Twitter @TokopediaCare , @tokopedia dan Kak @MelindaAghnia karena sebentar lagi kita bakalan live di Twitter Space OBRAS - Spesial Hari Ibu \xf0\x9f\x98\x8d  Dengerin dari awal sampai akhir ya, karena ada GIFT CARD 500 Ribu buat Toppers lho! \xf0\x9f\xa5\xb3   #MothersDay https://t.co/Wp6wAIkzpA'",b'TokopediaCare',['MothersDay'],Indonesia,307962,0,4
2022-12-22 11:32:42+00:00,"b'Dear @tokopedia, kenapa ada pengiriman pake kurir rekomendasi yg ribet dan muter2, paket jd lama banget nyampe nya. Udah Jakarta-Bogor-Jkt lagi malah ke Pulogadung segala... kapan nyampe Cianjurnya \xf0\x9f\x91\x8e biasa cm 2-3 hari, skrg 4 hari masih nyangkut gatau dimana. https://t.co/oAKLkQ2auI'",b'alterakunalter',[],Somewhere next to paradise,111,0,0
2022-12-22 11:32:31+00:00,b'@tokopedia @TokopediaCare boleh tolong cek dm? Terimakasih',b'Cantikangelaham',[],,4,0,0
2022-12-22 11:30:03+00:00,b'@matarirbs @TokopediaCare @tokopedia @sicepat_ekspres Makane  Demi kemaslahatan bersama mending cut off aja mitra sama sicepot',b'kholeelR',[],,76,0,0
2022-12-22 11:29:03+00:00,b'@ZakhisB Terima kasih Kak sudah menunggu. Saat ini Toko \xe2\x80\x9cmatrix farma\xe2\x80\x9d sudah kami tindak tegas dengan mengawasi Toko karena terbukti tidak sesuai Syarat dan Ketentuan Tokopedia ya Kak. Semoga infonya membantu.',b'TokopediaCare',[],Indonesia,307962,0,0
2022-12-22 11:29:02+00:00,b'REKOMENDASI PARFUM CEWE MURMER DI TOKOPEDIA',b'membacaaaaa_au',[],,0,0,0
2022-12-22 11:28:56+00:00,b'@literarybase https://t.co/dIhVQSO5UJ  Ada di sini. Silahkan cek. Kondisi sesuai deskripsi.',b'febzanggra',[],,21,0,0
2022-12-22 11:27:35+00:00,"b'wts | want to sell  dokyeom weverse version sector17  135.000 udah inc packing. bisa nego yaa\xf0\x9f\xa5\xb0 \xf0\x9f\x8f\xa0 manado, sulawesi utara. \xe2\x9c\x85\xef\xb8\x8f keep event with dp \xe2\x9c\x85\xef\xb8\x8f bisa co via shopee atau tokopedia. link cek ongkir ada dipinned dan bio^^ https://t.co/msEz4YmSjo'",b'dokymzz',[],cek ongkir :,108,0,0
2022-12-22 11:27:35+00:00,b'silahkan mas bro... yang lagi butuh p0pp3Rz nya..boleh di order. pengiriman dari cawang jaktim..atau WA langsung ke https://t.co/UMlcBACfDQ ( Reyhan Jual Poppers ). atau cek toko kita di tokopedia https://t.co/TdFJZXOUKp Happy shopping\xf0\x9f\x99\x8f\xf0\x9f\x98\x8a\xf0\x9f\x98\x81 https://t.co/N1oeIh8crw',b'jibrilmikail123',[],"Tebet, Indonesia",124,0,0
2022-12-22 11:27:22+00:00,b'Mohon kerjasama dan respon dari @tokopedia @TokopediaCare terkait Top up e-money Rabu 21 Dwsember 2022 pukul 17.26 WIB. Saya sudah mendatangi kantor cabang @bankmandiri terdekat dan pihak bank Mandiri menyerahkan kembali ke Tokopedia. TOLONG TOKOPEDIA JANGAN LEMPAR2AN..!!',b'_Jea__',[],,650,0,0
2022-12-22 11:27:11+00:00,"b'Coba cek ini, deh: ""Chefio Loyang Cake Kue Press Bundar Bulat Tanpa Sambungan Anti Lengket - 18CM"" Rp70.000 di toko Chefio Tokopedia. Bisa bebas ongkir, lho. https://t.co/WfSHAfzPex https://t.co/sBlU8mZgfc'",b'jhooeef',[],,1,0,0
2022-12-22 11:26:45+00:00,"b'Coba cek ini, deh: ""Chefio Loyang Pizza Bulat Anti Lengket 24cm / Loyang Bundar / Martabak - Gold"" Rp35.000 di toko Chefio Tokopedia. Bisa bebas ongkir, lho. https://t.co/JTMjue5eog https://t.co/6O1eIqzFBN'",b'jhooeef',[],,1,0,0
2022-12-22 11:26:16+00:00,"b'Coba cek ini, deh: ""SKINTIFIC 5X Ceramide Barrier Repair Moisture Gel 30g"" Rp136.000 di toko Skintific Indonesia Tokopedia. Bisa bebas ongkir, lho. https://t.co/4j9Z5YoCxV https://t.co/4xihM0evhg'",b'jhooeef',[],,1,0,0
2022-12-22 11:25:53+00:00,"b'Coba cek ini, deh: ""Skintific Moisturizer 5X Ceramide Barrier Moisture Gel - 30gr"" Rp136.000 di toko Skintific Indonesia Tokopedia. Bisa bebas ongkir, lho. https://t.co/OYkCMuu2dT https://t.co/L6DwedkhEn'",b'jhooeef',[],,1,0,0
2022-12-22 11:25:36+00:00,"b'Coba cek ini, deh: ""Skintific Retinol moisturizer Cream Retinol Pelembab Wajah 30g BPOM - RetinolCream 30"" Rp125.900 di toko Skintific Indonesia Tokopedia. Bisa bebas ongkir, lho. https://t.co/E1A3zzLtu0 https://t.co/zC3bTiP3A0'",b'jhooeef',[],,1,0,0
2022-12-22 11:25:11+00:00,"b'Coba cek ini, deh: ""Chefio Mangkok Keramik Jepang 6pc / Mangkuk Makan / Mangkok Sup"" Rp200.000 di toko Chefio Tokopedia. Bisa bebas ongkir, lho. https://t.co/sGm6PmZDI8 https://t.co/niTvKgqDsp'",b'jhooeef',[],,1,0,0
2022-12-22 11:24:19+00:00,b'@taedyflowery @tokopedia Isinya ada alat makan??',b'nagwonj',[],,58,0,0
2022-12-22 11:23:39+00:00,b'https://t.co/gEMk2N3zm5 https://t.co/lhEmhYg8Wf Cocok untuk lokasi h&amp;m di bandung',b'pijatinf',[],"Setia Budi, Indonesia",33,0,0
2022-12-22 11:23:39+00:00,b'https://t.co/gyzEK37W8H https://t.co/B8QSt5Htjg apakah kabupaten bekasi juga merupakan pusat keunggulan ekonomi',b'pijatinf',[],"Setia Budi, Indonesia",33,0,0
2022-12-22 11:23:32+00:00,"b'@Dyaaaah @FOODFESS2 haloo kak bisa dm aku, atau langsung co tokped juga boleh https://t.co/jLroelP4VB'",b'escokaat',[],,215,0,0
2022-12-22 11:23:17+00:00,"b'Coba cek ini, deh: ""Mainan Jadul lato lato / etek etek / latto latto / katto katto"" Rp4.400 di toko Kebun Opa Tokopedia. Bisa bebas ongkir, lho. https://t.co/W3BJJjHAJj https://t.co/uSkLWNWjcO'",b'CaraZuhri',[],,60,0,0
2022-12-22 11:23:05+00:00,"b'@gojekindonesia Kalo dapet GoPay Coins dari GoClub bakal dipake buat beli token listrik, pesan GoFood, beli pulsa dan belanja di Tokopedia. @WanitaKarerr @isya_bella90 @ibu_tirta #Warga  #MesinHadiahGoClub'",b'pita_pita27',"['Warga', 'MesinHadiahGoClub']",,1215,0,1
2022-12-22 11:21:32+00:00,"b'@dogeon_joonie @tokopedia dah ak spilll, isinya postcard aja si'",b'taedyflowery',[],Purple City,354,0,0
2022-12-22 11:20:58+00:00,b'Buat pergi ke kantor madep nih kemeja https://t.co/K9ktzfhJtp',b'KAMUKEMANAAJA3',[],,3,0,1
2022-12-22 11:20:11+00:00,b'@taedyflowery @tokopedia Spill dikit dikit dong \xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad',b'dogeon_joonie',[],BTS:The Prince's of Global Pop,1228,0,0
2022-12-22 11:18:02+00:00,b'@dogeon_joonie @tokopedia hadiah \xf0\x9f\x98\x9d',b'taedyflowery',[],Purple City,354,0,0
2022-12-22 11:17:18+00:00,b'@taedyflowery @tokopedia Wehhh apaan tuchh \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94',b'dogeon_joonie',[],BTS:The Prince's of Global Pop,1228,0,0
2022-12-22 11:15:21+00:00,"b'buat kalian yang lagi bingung nyari tas, nih aku rekomendasiin toko ini ya https://t.co/HxIPR4aPxU https://t.co/cucCwjsbFd'",b'bscotchwaffle',[],"Depok, Indonesia",18,0,0
2022-12-22 11:13:46+00:00,"b'@curryayaam https://t.co/IvfSjxcA6C ak normal to oily, se-pot abis 6bulann rutin pake seminggu sekaliii'",b'machiwillow',[],nsfw,608,0,0
2022-12-22 11:12:44+00:00,"b'@aldechan Thermos yg begini ya? Soalnya banyak yg performancenya bagus buat store air dingin, tapi air panas kurang. Ai butuh yg air panas soalnya  https://t.co/W2fxEopnH9'",b'latte_nosugar',[],Indonesia,1592,0,0
2022-12-22 11:12:33+00:00,b'Artprints (bagian belakang bisa dibubuhi tulisan tangan)  Tersedia di: Tokopedia = Amachuure Shopee = Amachuure  #amachuure #artwork #artprint #artprints https://t.co/5zKboAiohe',b'amachuure',"['amachuure', 'artwork', 'artprint', 'artprints']",,9,0,0
2022-12-22 11:12:17+00:00,"b'@ZakhisB Halo Toppers,  Untuk toko https://t.co/t25kfWyDT2 sudah Nafa bantu moderasi karena terbukti tidak sesuai dengan S&amp;K Tokopedia.  Apabila Kakak menemui kembali toko/produk yang tidak sesuai S&amp;K Tokopedia silahkan klik ""Laporkan"" pada produknya ya.  Semoga infonya membantu Kak.'",b'TokopediaCare',[],Indonesia,307962,0,0
